"Priority","Organization","Project","Type","Subsidy","Matching","Total","Start_date","End_date","State","Region","Geocoding_round","county","city_name","postal_code","lat_coords","long_coords"
"P1","Inverness College","Meeting the demand for full-time college places in Inverness","ESF","65416","N/A","94681","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P1","The Highland Council","T2E Transport to Employment - 2008 project","ESF","9980","N/A","19980","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","ESOL Quality Development","ESF","67316","N/A","134633","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Community Based Language Assistants 2008","ESF","54546","N/A","109092","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Deaf Communication Project – Training Hub Initiative 2009","ESF","33000","N/A","66000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","T2E Shadow Round Application","ESF","37500","N/A","75000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Deaf Communication Project - Training Hub initiative 2008","ESF","32500","N/A","65000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Community Based Language Assistants 2009","ESF","49943","N/A","99943","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Deaf Communication Project Training Hub Initiative 2010","ESF","63500","N/A","127000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Community Language Assistants 2010","ESF","49691","N/A","99382","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","ESOL Skills for Life for Migrant Workers and their Families","ESF","155023","N/A","310047","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Activity Agreements","ESF","644067","N/A","1073445","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Youth Work Experience","ESF","373501","N/A","747002","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Create and Employ","ESF","373000","N/A","746000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","The Highland Council","Strategic Employment Projects","ESF","292239","N/A","584478","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P2","Caithness Chamber of Commerce","Connection People Skills and New Opportunities","ESF","672639","N/A","1721514","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV1 1HT","57.4779877","-4.2242505"
"P2","The Highland Council","Childcare & Early Education Qualifications","ESF","185000","N/A","370000","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P2","The Highland Council","Deaf Communication Project Training Hub Initiative (THI)","ESF","108750","N/A","181250","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P3","Inverness College","Creating an On-line Highers Programme (Pilot Year)","ESF","22500","N/A","45001","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","Inverness College","Promoting Enterprise and Innovation in FE (CREATE)","ESF","26886","N/A","53772","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","Inverness College","Workplace Qualifications for Geographically Disadvantaged","ESF","21962","N/A","43925","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","Inverness College","Creating an On-line Highers Programme (Year 2)","ESF","23163","N/A","46326","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","Inverness College","create - highland centre for enterprise and innovation","ESF","214515","N/A","309571","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","Inverness College","Inverness College Centre for Engineering & Technology Skills","ESF","131622","N/A","190343","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV2 5NA","57.4752263","-4.1846329"
"P3","The Highland Council","ESOL Tutor Training and e-Training Development","ESF","76444","N/A","152888","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Inverness","IV3","57.4638882","-4.2479699"
"P1","Shirlie Project","Focus on work-life balance.","ESF","208735","N/A","483893","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6AN","56.8212912","-5.1049184"
"P1","Shirlie Project","Highland Integrated Supported Employment","ESF","521240","N/A","1164519","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6AN","56.8212912","-5.1049184"
"P1","Shirlie Project","Highland Supported Employment","ESF","507304","N/A","801556","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6AN","56.8212912","-5.1049184"
"P1","West Highland College","Towards Sustainable Future for Mallaig Marine Training Cen","ESF","25900","N/A","51800","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6FF","56.8225834","-5.1070108"
"P1","West Highland College","Lochaber, Skye & Wester Ross - Engaging with Learning","ESF","114944","N/A","229888","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6FF","56.8225834","-5.1070108"
"P2","West Highland College","Future Chefs 2","ESF","44445","N/A","93900","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6FF","56.8225834","-5.1070108"
"P2","West Highland College","Lochaber, Skye and Wester Ross - Learning for Earning","ESF","28591","N/A","57181","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6FF","56.8225834","-5.1070108"
"P3","West Highland College","Lochaber, Skye and Wester Ross - Widening Access to Learning","ESF","78980","N/A","157960","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Fort William","PH33 6FF","56.8225834","-5.1070108"
"P2","Forestry Commission Scotland","Modern Apprenticeship Scheme","ESF","490326","N/A","1089528","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Dingwall","IV15 9XB","57.6014338","-4.4501583"
"P2","Forestry Commission Scotland","Forest Sector Skills","ESF","840945","N/A","1201350","N/A","N/A","Scotland","Highlands and Islands","First","Highland","Dingwall","IV15 9XB","57.6014338","-4.4501583"
"P1","Apex Scotland","Apex Ascend","ESF","512529","N/A","737529","N/A","N/A","Scotland","Highlands and Islands","First","Edinburgh","Edinburgh","EH3 7TP","55.9526781","-3.2113783"
"P2","Social Enterprise Academy","Developing Leaders for Sustainable Communities","ESF","318947","N/A","637894","N/A","N/A","Scotland","Highlands and Islands","First","Edinburgh","Edinburgh","EH2 2PR","55.9532048","-3.1949218"
"P2","Social Enterprise Academy","Working with Social Enterprise","ESF","902332","N/A","1311332","N/A","N/A","Scotland","Highlands and Islands","First","Edinburgh","Edinburgh","EH2 2PR","55.9532048","-3.1949218"
"P1","The Scottish Government","Training for Work in Highlands & Islands 2009/2010","ESF","150000","N/A","300000","N/A","N/A","Scotland","Highlands and Islands","First","Dumfries and Galloway","Dumfries","DG1","55.0680382","-3.5998199"
"P2","The Scottish Government","Support for Redundant MAs in Highlands & Islands","ESF","2176781","N/A","4353562","N/A","N/A","Scotland","Highlands and Islands","First","Dumfries and Galloway","Dumfries","DG1","55.0680382","-3.5998199"
"P1","Argyll and Bute Council","Project Craftwork, Enhancing Employability Skills, South Kin","ESF","74576","N/A","158606","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P1","Argyll and Bute Council","Project Craftwork, Oban & Lorn, (Model Interventions)","ESF","122448","N/A","244896","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P1","Argyll and Bute Council","Project Craftwork, All Trades Training,","ESF","245316","N/A","490631","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P1","Argyll and Bute Council","Enhancing Employability Skills, Cowal & Bute Proj. Craftwork","ESF","85302","N/A","170606","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P1","Argyll and Bute Council","Enhancing Employability Skills, South Kintyre & Oban","ESF","118423","N/A","236847","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P2","Argyll and Bute Council","Investing in Argyll and Bute's Childcare Professionals","ESF","93750","N/A","187500","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Oban","PA34 4NH","56.4048113","-5.4724789"
"P2","Argyll College UHI Ltd","Further Development of Construction Skills","ESF","49221","N/A","98778","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Isle of Tiree","PA77 6UP","56.4931715","-6.8844066"
"P3","Argyll College UHI Ltd","Consolidating delivery of Performing Arts in Argyll","ESF","13534","N/A","27067","N/A","N/A","Scotland","Highlands and Islands","First","Argyll and Bute","Isle of Tiree","PA77 6UP","56.4931715","-6.8844066"
